,Municipality,Province,Season,Crop,Area,Production
23046,22,96,3,11,860.0,1370.0
23047,22,96,5,11,55000.0,86000.0
23048,22,96,0,11,11620.0,5940.0
23049,22,96,1,7,541.0,422.0
23050,22,96,3,11,610.0,1060.0
23051,22,96,5,11,54440.0,28210.0
23052,22,96,1,7,322.0,102.1
23053,22,96,1,11,70000.0,88000.0
23054,22,96,1,7,434.0,307.7
23055,22,96,1,11,66000.0,31000.0
23056,22,96,1,7,344.0,262.7
23057,22,96,1,11,73000.0,132000.0
23058,22,96,0,7,435.0,312.9
23059,22,96,0,11,11000.0,10000.0
23060,22,96,3,11,1000.0,1000.0
23061,22,96,5,11,57000.0,86000.0
23062,22,96,0,7,404.0,291.0
23063,22,96,0,11,10000.0,9000.0
23064,22,96,3,11,1000.0,2000.0
23065,22,96,5,11,57000.0,93000.0
23066,22,96,0,7,340.0,237.2
23067,22,96,0,11,10000.0,12000.0
23068,22,96,3,7,1.0,1.3
23069,22,96,3,11,1000.0,2000.0
23070,22,96,5,7,1.0,0.8
23071,22,96,5,11,60000.0,98000.0
23072,22,96,0,7,449.0,436.5
23073,22,96,0,11,11000.0,12000.0
23074,22,96,3,7,2.0,2.5
23075,22,96,3,11,1000.0,2000.0
23076,22,96,5,11,53000.0,93000.0
23077,22,96,0,7,332.0,307.6
23078,22,96,0,11,11000.0,11000.0
23079,22,96,3,7,1.0,1.3
23080,22,96,3,11,2000.0,3000.0
23081,22,96,5,11,58000.0,78000.0
23082,22,96,0,7,360.0,279.7
23083,22,96,0,11,7000.0,8000.0
23084,22,96,3,7,2.0,2.4
23085,22,96,5,11,57000.0,109000.0
23086,22,96,0,7,390.0,384.4
23087,22,96,0,11,7000.0,5000.0
23088,22,96,3,7,1.0,1.3
23089,22,96,3,11,1000.0,1000.0
23090,22,96,5,11,57000.0,72000.0
23091,22,96,0,7,408.0,353.6
23092,22,96,0,11,5000.0,3000.0
23093,22,96,3,7,3.0,3.6
23094,22,96,3,11,1000.0,1000.0
23095,22,96,5,11,59000.0,72000.0
23096,22,96,0,7,273.0,217.6
23097,22,96,0,11,6000.0,8000.0
23098,22,96,3,7,2.0,1.9
23099,22,96,3,11,173000.0,3000.0
23100,22,96,5,11,62000.0,165000.0
23101,22,96,0,7,184.0,143.5
23102,22,96,0,11,7000.0,8000.0
23103,22,96,3,7,1.0,1.5
23104,22,96,3,11,2000.0,4000.0
23105,22,96,5,11,59000.0,110000.0
23106,22,96,0,7,211.0,151.6
23107,22,96,0,11,5000.0,7000.0
23108,22,96,3,7,1.0,2.8
23109,22,96,3,11,1000.0,3000.0
23110,22,96,5,11,53000.0,127000.0
23111,22,96,0,7,164.0,99.5
23112,22,96,0,11,5000.0,3000.0
23113,22,96,3,11,1000.0,2000.0
23114,22,96,5,11,55000.0,52000.0
23115,22,129,0,5,31550.0,51430.0
23116,22,129,0,7,14.0,4.0
23117,22,129,3,7,7.0,8.0
23118,22,129,0,5,1430.0,14000.0
23119,22,129,0,7,13.0,6.0
23120,22,129,0,11,14695.0,19134.0
23121,22,129,3,7,6.0,4.0
23122,22,129,3,11,8150.0,13477.0
23123,22,129,5,7,27.0,14.0
23124,22,129,5,11,127524.0,225009.0
23125,22,129,0,11,9000.0,11000.0
23126,22,129,1,5,2470.0,16810.0
23127,22,129,1,7,1010.0,1020.0
23128,22,129,2,7,320.0,550.0
23129,22,129,3,11,19900.0,45990.0
23130,22,129,5,11,133000.0,49000.0
23131,22,129,0,11,13380.0,16980.0
23132,22,129,1,5,2160.0,14960.0
23133,22,129,1,7,101.0,83.7
23134,22,129,3,11,3250.0,6380.0
23135,22,129,5,11,139830.0,166210.0
23136,22,129,1,5,1422.0,16558.0
23137,22,129,1,7,23.0,7.1
23138,22,129,1,11,142000.0,239000.0
23139,22,129,1,5,1717.0,19087.0
23140,22,129,1,7,5.0,1.9
23141,22,129,1,11,155000.0,180000.0
23142,22,129,1,5,333.0,2693.0
23143,22,129,1,7,17.0,11.8
23144,22,129,1,11,142000.0,163000.0
23145,22,129,0,5,836.0,9781.0
23146,22,129,0,7,3.0,2.2
23147,22,129,0,11,13000.0,17000.0
23148,22,129,3,7,10.0,16.8
23149,22,129,3,11,5000.0,12000.0
23150,22,129,5,7,1.0,1.5
23151,22,129,5,11,129000.0,250000.0
23152,22,129,0,5,889.0,10347.0
23153,22,129,0,7,20.0,14.7
23154,22,129,0,11,12000.0,18000.0
23155,22,129,3,7,6.0,7.2
23156,22,129,3,11,5000.0,12000.0
23157,22,129,5,7,7.0,10.9
23158,22,129,5,11,135000.0,271000.0
23159,22,129,0,5,1907.0,23530.0
23160,22,129,0,7,20.0,24.4
23161,22,129,0,11,12000.0,14000.0
23162,22,129,3,7,19.0,33.0
23163,22,129,3,11,5000.0,9000.0
23164,22,129,5,7,10.0,16.5
23165,22,129,5,11,121000.0,182000.0
23166,22,129,0,5,1325.0,17799.0
23167,22,129,0,7,14.0,15.2
23168,22,129,0,11,16000.0,16000.0
23169,22,129,3,7,15.0,27.1
23170,22,129,3,11,5000.0,12000.0
23171,22,129,5,7,1.0,1.9
23172,22,129,5,11,130000.0,224000.0
23173,22,129,0,5,614.0,5837.0
23174,22,129,0,7,5.0,5.4
23175,22,129,0,11,8000.0,5000.0
23176,22,129,3,7,11.0,24.0
23177,22,129,3,11,5000.0,10000.0
23178,22,129,5,7,9.0,18.3
23179,22,129,5,11,120000.0,172000.0
23180,22,129,0,5,944.0,11978.0
23181,22,129,0,7,4.0,4.2
23182,22,129,0,11,10000.0,15000.0
23183,22,129,3,7,12.0,21.2
23184,22,129,3,11,3000.0,7000.0
23185,22,129,5,7,15.0,35.4
23186,22,129,5,11,128000.0,268000.0
23187,22,129,0,5,823.0,12011.0
23188,22,129,0,7,17.0,20.5
23189,22,129,0,11,7000.0,7000.0
23190,22,129,3,7,16.0,42.4
23191,22,129,3,11,3000.0,7000.0
23192,22,129,5,7,4.0,10.2
23193,22,129,5,11,126000.0,232000.0
23194,22,129,0,5,841.0,10382.0
23195,22,129,0,7,2.0,2.3
23196,22,129,0,11,6000.0,4000.0
23197,22,129,3,7,12.0,30.3
23198,22,129,3,11,4000.0,11000.0
23199,22,129,5,7,3.0,8.2
23200,22,129,5,11,128000.0,246000.0
23201,22,129,0,5,312.0,652.4
23202,22,129,0,7,7.0,6.4
23203,22,129,0,11,8000.0,17000.0
23204,22,129,3,7,4.0,9.5
23205,22,129,3,11,376000.0,6000.0
23206,22,129,5,11,120000.0,359000.0
23207,22,129,0,5,264.0,594.3
23208,22,129,0,11,3000.0,3000.0
23209,22,129,3,11,3000.0,6000.0
23210,22,129,5,7,5.0,8.1
23211,22,129,5,11,115000.0,168000.0
23212,22,129,0,5,133.0,192.7
23213,22,129,0,11,1000.0,2000.0
23214,22,129,3,7,1.0,1.3
23215,22,129,3,11,1000.0,3000.0
23216,22,129,5,7,2.0,9.2
23217,22,129,5,11,120000.0,301000.0
23218,22,129,0,5,248.0,515.8
23219,22,129,0,11,2000.0,3000.0
23220,22,129,3,11,1000.0,2000.0
23221,22,129,5,7,3.0,2.1
23222,22,129,5,11,118000.0,239000.0
23223,22,142,0,7,280.0,272.0
23224,22,142,3,7,5.0,5.0
23225,22,142,5,7,1.0,1.0
23226,22,142,0,7,233.0,181.0
23227,22,142,0,11,15603.0,8873.0
23228,22,142,3,7,13.0,8.0
23229,22,142,3,11,5027.0,5803.0
23230,22,142,5,7,6.0,8.0
23231,22,142,5,11,30586.0,28745.0
23232,22,142,0,11,20000.0,18000.0
23233,22,142,1,7,650.0,1040.0
23234,22,142,2,7,280.0,400.0
23235,22,142,3,11,2250.0,3170.0
23236,22,142,5,11,26000.0,34000.0
23237,22,142,0,11,21120.0,8570.0
23238,22,142,1,7,303.0,209.2
23239,22,142,3,11,60.0,50.0
23240,22,142,5,11,26730.0,11770.0
23241,22,142,1,7,255.0,119.7
23242,22,142,1,11,52000.0,68000.0
23243,22,142,1,7,151.0,112.5
23244,22,142,1,11,46000.0,20000.0
23245,22,142,1,7,271.0,220.4
23246,22,142,1,11,50000.0,73000.0
23247,22,142,0,7,235.0,195.0
23248,22,142,0,11,23000.0,14000.0
23249,22,142,3,7,9.0,8.7
23250,22,142,3,11,1000.0,1000.0
23251,22,142,5,7,2.0,2.0
23252,22,142,5,11,27000.0,26000.0
23253,22,142,0,7,149.0,94.7
23254,22,142,0,11,23000.0,21000.0
23255,22,142,3,7,17.0,15.3
23256,22,142,3,11,3000.0,4000.0
23257,22,142,5,7,2.0,2.0
23258,22,142,5,11,28000.0,43000.0
23259,22,142,0,7,211.0,194.6
23260,22,142,0,11,20000.0,18000.0
23261,22,142,3,7,20.0,21.2
23262,22,142,3,11,3000.0,5000.0
23263,22,142,5,7,9.0,9.0
23264,22,142,5,11,30000.0,44000.0
23265,22,142,0,7,120.0,82.2
23266,22,142,0,11,16000.0,16000.0
23267,22,142,3,7,15.0,18.6
23268,22,142,3,11,2000.0,4000.0
23269,22,142,5,7,1.0,1.7
23270,22,142,5,11,26000.0,39000.0
23271,22,142,0,7,115.0,93.2
23272,22,142,0,11,18000.0,18000.0
23273,22,142,3,7,5.0,6.6
23274,22,142,5,7,4.0,5.9
23275,22,142,5,11,27000.0,38000.0
23276,22,142,0,7,67.0,61.8
23277,22,142,0,11,16000.0,13000.0
23278,22,142,3,7,3.0,3.9
23279,22,142,5,7,1.0,1.8
23280,22,142,5,11,27000.0,34000.0
23281,22,142,0,7,211.0,257.4
23282,22,142,0,11,19000.0,10000.0
23283,22,142,3,7,3.0,4.2
23284,22,142,5,7,4.0,5.1
23285,22,142,5,11,23000.0,20000.0
23286,22,142,0,7,92.0,102.5
23287,22,142,0,11,14000.0,15000.0
23288,22,142,3,7,2.0,2.4
23289,22,142,5,7,10.0,12.6
23290,22,142,5,11,24000.0,46000.0
23291,22,142,0,7,95.0,113.1
23292,22,142,0,11,17000.0,35000.0
23293,22,142,3,7,5.0,7.2
23294,22,142,3,11,111000.0,7000.0
23295,22,142,5,7,5.0,6.4
23296,22,142,5,11,26000.0,76000.0
23297,22,142,0,7,37.0,53.5
23298,22,142,0,11,16000.0,28000.0
23299,22,142,3,7,7.0,10.6
23300,22,142,3,11,2000.0,5000.0
23301,22,142,5,11,34000.0,92000.0
23302,22,142,0,7,47.0,76.4
23303,22,142,0,11,20000.0,47000.0
23304,22,142,3,7,4.0,8.3
23305,22,142,5,11,29000.0,101000.0
23306,22,142,0,7,50.0,75.2
23307,22,142,0,11,14000.0,17000.0
23308,22,142,3,7,4.0,8.3
23309,22,142,5,7,2.0,2.7
23310,22,142,5,11,33000.0,30000.0
23311,22,153,0,7,112.0,55.0
23312,22,153,3,7,1.0,2.0
23313,22,153,0,7,90.0,54.0
23314,22,153,0,11,18221.0,17839.0
23315,22,153,3,7,2.0,2.0
23316,22,153,3,11,2953.0,2775.0
23317,22,153,5,11,101428.0,162852.0
23318,22,153,0,11,18000.0,15000.0
23319,22,153,1,7,2390.0,1280.0
23320,22,153,2,7,350.0,370.0
23321,22,153,3,11,2850.0,5540.0
23322,22,153,5,11,106000.0,87000.0
23323,22,153,0,11,15640.0,6260.0
23324,22,153,1,7,159.0,138.5
23325,22,153,3,11,1010.0,1700.0
23326,22,153,5,11,108250.0,65440.0
23327,22,153,1,7,76.0,37.5
23328,22,153,1,11,125000.0,234000.0
23329,22,153,1,7,60.0,35.1
23330,22,153,1,11,115000.0,56000.0
23331,22,153,1,7,167.0,122.4
23332,22,153,1,11,117000.0,215000.0
23333,22,153,0,7,139.0,105.8
23334,22,153,0,11,16000.0,10000.0
23335,22,153,3,7,5.0,9.8
23336,22,153,3,11,2000.0,3000.0
23337,22,153,5,7,10.0,19.3
23338,22,153,5,11,105000.0,155000.0
23339,22,153,0,7,163.0,134.4
23340,22,153,0,11,15000.0,15000.0
23341,22,153,3,7,15.0,25.1
23342,22,153,3,11,3000.0,7000.0
23343,22,153,5,11,104000.0,205000.0
23344,22,153,0,7,115.0,87.8
23345,22,153,0,11,12000.0,12000.0
23346,22,153,3,7,4.0,7.7
23347,22,153,3,11,2000.0,3000.0
23348,22,153,5,7,1.0,1.9
23349,22,153,5,11,100000.0,147000.0
23350,22,153,0,7,99.0,86.8
23351,22,153,0,11,14000.0,14000.0
23352,22,153,3,7,6.0,9.4
23353,22,153,3,11,2000.0,5000.0
23354,22,153,5,7,1.0,1.2
23355,22,153,5,11,101000.0,202000.0
23356,22,153,0,7,56.0,56.4
23357,22,153,0,11,9000.0,10000.0
23358,22,153,3,7,7.0,9.1
23359,22,153,3,11,2000.0,4000.0
23360,22,153,5,7,9.0,12.6
23361,22,153,5,11,101000.0,169000.0
23362,22,153,0,7,46.0,39.2
23363,22,153,0,11,10000.0,10000.0
23364,22,153,3,7,2.0,3.2
23365,22,153,3,11,1000.0,2000.0
23366,22,153,5,11,99000.0,157000.0
23367,22,153,0,7,234.0,387.8
23368,22,153,0,11,9000.0,5000.0
23369,22,153,5,7,24.0,49.5
23370,22,153,5,11,83000.0,121000.0
23371,22,153,0,7,78.0,82.6
23372,22,153,0,11,4000.0,5000.0
23373,22,153,3,11,1000.0,3000.0
23374,22,153,5,7,2.0,6.8
23375,22,153,5,11,88000.0,185000.0
23376,22,153,0,7,113.0,171.7
23377,22,153,0,11,4000.0,6000.0
23378,22,153,3,11,225000.0,2000.0
23379,22,153,5,7,51.0,124.9
23380,22,153,5,11,79000.0,219000.0
23381,22,153,0,7,35.0,43.8
23382,22,153,0,11,4000.0,6000.0
23383,22,153,3,7,1.0,1.2
23384,22,153,3,11,1000.0,4000.0
23385,22,153,5,11,88000.0,238000.0
23386,22,153,0,7,107.0,135.6
23387,22,153,0,11,6000.0,12000.0
23388,22,153,3,7,3.0,5.8
23389,22,153,5,7,19.0,24.8
23390,22,153,5,11,92000.0,312000.0
23391,22,153,0,7,35.0,41.1
23392,22,153,0,11,5000.0,6000.0
23393,22,153,3,7,4.0,5.7
23394,22,153,5,7,2.0,1.9
23395,22,153,5,11,81000.0,131000.0
23396,22,194,0,7,5211.0,5635.0
23397,22,194,3,7,1.0,2.0
23398,22,194,0,7,5992.0,7800.0
23399,22,194,0,11,1685.0,1865.0
23400,22,194,3,11,536.0,595.0
23401,22,194,5,7,1.0,1.0
23402,22,194,5,11,39638.0,72180.0
23403,22,194,0,11,2000.0,1000.0
23404,22,194,1,7,4580.0,4950.0
23405,22,194,2,7,120.0,180.0
23406,22,194,3,11,590.0,680.0
23407,22,194,5,11,33000.0,56000.0
23408,22,194,0,11,1750.0,1700.0
23409,22,194,1,7,5176.0,6502.4
23410,22,194,3,11,460.0,440.0
23411,22,194,5,11,34030.0,62400.0
23412,22,194,1,7,4771.0,6685.9
23413,22,194,1,11,41000.0,81000.0
23414,22,194,1,7,8575.0,10802.2
23415,22,194,1,11,33000.0,34000.0
23416,22,194,1,7,10558.0,17505.6
23417,22,194,1,11,41000.0,66000.0
23418,22,194,0,7,11233.0,17347.4
23419,22,194,0,11,1000.0,1000.0
23420,22,194,3,7,2.0,2.4
23421,22,194,5,11,35000.0,61000.0
23422,22,194,0,7,8198.0,12964.2
23423,22,194,0,11,1000.0,1000.0
23424,22,194,5,11,32000.0,46000.0
23425,22,194,0,7,9286.0,14254.4
23426,22,194,0,11,1000.0,1000.0
23427,22,194,3,11,1000.0,1000.0
23428,22,194,5,7,2.0,1.7
23429,22,194,5,11,37000.0,66000.0
23430,22,194,0,7,7942.0,13866.4
23431,22,194,0,11,1000.0,1000.0
23432,22,194,3,11,1000.0,1000.0
23433,22,194,5,7,3.0,3.5
23434,22,194,5,11,38000.0,72000.0
23435,22,194,0,7,6704.0,10329.7
23436,22,194,0,11,1000.0,1000.0
23437,22,194,5,11,35000.0,42000.0
23438,22,194,0,7,9062.0,11521.7
23439,22,194,3,7,1.0,1.1
23440,22,194,5,11,32000.0,48000.0
23441,22,194,0,7,9357.0,14375.2
23442,22,194,0,11,1000.0,1000.0
23443,22,194,3,7,1.0,1.4
23444,22,194,5,11,37000.0,73000.0
23445,22,194,0,7,10309.0,19913.8
23446,22,194,3,7,2.0,2.6
23447,22,194,5,11,36000.0,37000.0
23448,22,194,0,7,11103.0,21253.5
23449,22,194,3,7,1.0,1.8
23450,22,194,3,11,67000.0,1000.0
23451,22,194,5,7,1.0,1.3
23452,22,194,5,11,32000.0,67000.0
23453,22,194,0,7,11836.0,13520.5
23454,22,194,3,11,1000.0,1000.0
23455,22,194,5,11,37000.0,33000.0
23456,22,194,0,7,14921.0,16025.6
23457,22,194,3,7,3.0,3.4
23458,22,194,5,11,37000.0,55000.0
23459,22,194,0,7,14990.0,31690.4
23460,22,194,3,11,1000.0,1000.0
23461,22,194,5,7,21.0,57.4
23462,22,194,5,11,36000.0,35000.0
23463,22,198,0,5,10.0,10.0
23464,22,198,0,7,537.0,586.0
23465,22,198,3,7,16.0,14.0
23466,22,198,5,7,21.0,2.0
23467,22,198,0,7,658.0,770.0
23468,22,198,0,11,2725.0,4615.0
23469,22,198,3,7,2.0,3.0
23470,22,198,3,11,1495.0,2543.0
23471,22,198,5,11,265872.0,464180.0
23472,22,198,0,11,2000.0,3000.0
23473,22,198,1,7,8240.0,9270.0
23474,22,198,2,7,510.0,700.0
23475,22,198,3,11,1780.0,3010.0
23476,22,198,5,11,267000.0,199000.0
23477,22,198,0,11,2800.0,3430.0
23478,22,198,1,7,642.0,719.3
23479,22,198,3,11,1380.0,1790.0
23480,22,198,5,11,273140.0,330390.0
23481,22,198,1,7,761.0,906.7
23482,22,198,1,11,290000.0,632000.0
23483,22,198,1,7,572.0,607.7
23484,22,198,1,11,254000.0,222000.0
23485,22,198,1,7,673.0,774.1
23486,22,198,1,11,289000.0,447000.0
23487,22,198,0,7,1350.0,1529.1
23488,22,198,0,11,1000.0,2000.0
23489,22,198,3,7,5.0,5.0
23490,22,198,3,11,1000.0,2000.0
23491,22,198,5,11,257000.0,380000.0
23492,22,198,0,7,638.0,812.0
23493,22,198,0,11,1000.0,1000.0
23494,22,198,3,7,4.0,4.5
23495,22,198,3,11,1000.0,1000.0
23496,22,198,5,11,246000.0,337000.0
23497,22,198,0,7,1006.0,1355.4
23498,22,198,0,11,1000.0,2000.0
23499,22,198,3,7,7.0,21.3
23500,22,198,5,11,273000.0,569000.0
23501,22,198,0,7,853.0,1190.4
23502,22,198,0,11,1000.0,2000.0
23503,22,198,3,7,8.0,13.7
23504,22,198,3,11,1000.0,1000.0
23505,22,198,5,7,1.0,0.7
23506,22,198,5,11,271000.0,609000.0
23507,22,198,0,7,453.0,605.1
23508,22,198,0,11,3000.0,4000.0
23509,22,198,3,7,5.0,6.8
23510,22,198,5,7,1.0,0.7
23511,22,198,5,11,273000.0,463000.0
23512,22,198,0,7,1063.0,1597.5
23513,22,198,0,11,1000.0,2000.0
23514,22,198,3,7,9.0,12.2
23515,22,198,3,11,1000.0,3000.0
23516,22,198,5,11,276000.0,558000.0
23517,22,198,0,7,917.0,1450.5
23518,22,198,0,11,1000.0,2000.0
23519,22,198,3,7,7.0,14.6
23520,22,198,3,11,2000.0,2000.0
23521,22,198,5,7,4.0,1.6
23522,22,198,5,11,271000.0,428000.0
23523,22,198,0,7,1278.0,2342.6
23524,22,198,0,11,1000.0,1000.0
23525,22,198,3,7,7.0,29.7
23526,22,198,5,7,7.0,11.4
23527,22,198,5,11,261000.0,152000.0
23528,22,198,0,7,1009.0,1725.5
23529,22,198,0,11,1000.0,1000.0
23530,22,198,5,7,1.0,1.6
23531,22,198,5,11,255000.0,457000.0
23532,22,198,0,7,717.0,1284.3
23533,22,198,0,11,1000.0,1000.0
23534,22,198,3,7,34.0,67.3
23535,22,198,3,11,1000.0,1000.0
23536,22,198,5,7,9.0,13.9
23537,22,198,5,11,250000.0,90000.0
23538,22,198,0,7,587.0,962.8
23539,22,198,3,7,33.0,83.4
23540,22,198,3,11,1000.0,2000.0
23541,22,198,5,7,1.0,4.6
23542,22,198,5,11,264000.0,715000.0
23543,22,198,0,7,901.0,1784.0
23544,22,198,3,7,29.0,75.9
23545,22,198,5,7,8.0,17.1
23546,22,198,5,11,242000.0,465000.0
23547,22,244,0,5,110.0,120.0
23548,22,244,0,5,16.0,111.0
23549,22,244,0,11,5352.0,6637.0
23550,22,244,3,11,6601.0,13578.0
23551,22,244,5,11,96502.0,143888.0
23552,22,244,0,11,3000.0,3000.0
23553,22,244,1,5,90.0,500.0
23554,22,244,1,7,420.0,610.0
23555,22,244,3,11,9220.0,25250.0
23556,22,244,5,11,90000.0,9000.0
23557,22,244,0,11,3810.0,4880.0
23558,22,244,1,5,80.0,470.0
23559,22,244,3,11,2560.0,4090.0
23560,22,244,5,11,87970.0,117240.0
23561,22,244,1,5,1.0,11.0
23562,22,244,1,11,93000.0,161000.0
23563,22,244,1,5,8.0,67.0
23564,22,244,1,11,88000.0,105000.0
23565,22,244,1,5,2.0,19.0
23566,22,244,1,11,93000.0,127000.0
23567,22,244,0,5,4.0,32.0
23568,22,244,0,11,4000.0,6000.0
23569,22,244,3,11,1000.0,3000.0
23570,22,244,5,11,92000.0,168000.0
23571,22,244,0,5,1.0,9.0
23572,22,244,0,11,3000.0,5000.0
23573,22,244,3,11,1000.0,2000.0
23574,22,244,5,11,87000.0,162000.0
23575,22,244,0,5,6.0,42.0
23576,22,244,0,11,4000.0,5000.0
23577,22,244,3,11,2000.0,4000.0
23578,22,244,5,11,87000.0,128000.0
23579,22,244,0,5,2.0,26.0
23580,22,244,0,11,3000.0,4000.0
23581,22,244,3,11,2000.0,3000.0
23582,22,244,5,11,84000.0,147000.0
23583,22,244,0,5,5.0,41.0
23584,22,244,0,11,2000.0,2000.0
23585,22,244,3,11,3000.0,6000.0
23586,22,244,5,11,86000.0,169000.0
23587,22,244,0,5,7.0,53.0
23588,22,244,0,11,2000.0,4000.0
23589,22,244,3,11,1000.0,2000.0
23590,22,244,5,11,80000.0,159000.0
23591,22,244,0,5,3.0,34.0
23592,22,244,0,11,2000.0,3000.0
23593,22,244,3,11,1000.0,2000.0
23594,22,244,5,11,85000.0,132000.0
23595,22,244,0,5,1.0,15.0
23596,22,244,0,11,2000.0,2000.0
23597,22,244,3,7,9.0,23.0
23598,22,244,5,11,79000.0,193000.0
23599,22,244,0,5,2.0,4.5
23600,22,244,0,11,1000.0,2000.0
23601,22,244,3,11,210000.0,2000.0
23602,22,244,5,11,71000.0,208000.0
23603,22,244,0,5,1.0,1.9
23604,22,244,0,11,1000.0,1000.0
23605,22,244,3,7,4.0,7.5
23606,22,244,3,11,1000.0,2000.0
23607,22,244,5,7,7.0,11.2
23608,22,244,5,11,79000.0,159000.0
23609,22,244,0,5,1.0,2.0
23610,22,244,0,11,2000.0,3000.0
23611,22,244,3,11,1000.0,4000.0
23612,22,244,5,11,82000.0,178000.0
23613,22,244,0,11,1000.0,2000.0
23614,22,244,5,11,79000.0,202000.0
23615,22,247,0,5,23190.0,25040.0
23616,22,247,0,7,18.0,7.0
23617,22,247,3,7,17.0,9.0
23618,22,247,0,5,1283.0,8844.0
23619,22,247,0,7,16.0,18.0
23620,22,247,0,11,21821.0,21388.0
23621,22,247,3,7,11.0,8.0
23622,22,247,3,11,9028.0,18084.0
23623,22,247,5,11,126708.0,166975.0
23624,22,247,0,11,17000.0,15000.0
23625,22,247,1,5,3330.0,22960.0
23626,22,247,1,7,1620.0,980.0
23627,22,247,2,7,70.0,140.0
23628,22,247,3,11,10460.0,26020.0
23629,22,247,5,11,128000.0,63000.0
23630,22,247,0,11,20370.0,12700.0
23631,22,247,1,5,3960.0,30070.0
23632,22,247,1,7,135.0,74.6
23633,22,247,3,11,4790.0,9140.0
23634,22,247,5,11,119450.0,93350.0
23635,22,247,1,5,397.0,1749.0
23636,22,247,1,7,10.0,7.9
23637,22,247,1,11,119000.0,192000.0
23638,22,247,1,5,1413.0,10911.0
23639,22,247,1,7,165.0,117.4
23640,22,247,1,11,126000.0,94000.0
23641,22,247,1,5,382.0,2078.0
23642,22,247,1,7,47.0,22.0
23643,22,247,1,11,131000.0,167000.0
23644,22,247,0,5,394.0,3572.0
23645,22,247,0,7,154.0,84.4
23646,22,247,0,11,20000.0,15000.0
23647,22,247,3,7,28.0,26.0
23648,22,247,3,11,2000.0,5000.0
23649,22,247,5,11,117000.0,160000.0
23650,22,247,0,5,267.0,1651.0
23651,22,247,0,7,87.0,63.5
23652,22,247,0,11,19000.0,23000.0
23653,22,247,3,7,1.0,0.6
23654,22,247,3,11,1000.0,3000.0
23655,22,247,5,7,35.0,52.4
23656,22,247,5,11,118000.0,213000.0
23657,22,247,0,5,648.0,4673.0
23658,22,247,0,7,45.0,24.4
23659,22,247,0,11,18000.0,17000.0
23660,22,247,3,11,2000.0,3000.0
23661,22,247,5,11,113000.0,158000.0
23662,22,247,0,5,1270.0,7923.0
23663,22,247,0,7,26.0,18.6
23664,22,247,0,11,16000.0,12000.0
23665,22,247,3,7,2.0,1.1
23666,22,247,3,11,4000.0,10000.0
23667,22,247,5,11,114000.0,182000.0
23668,22,247,0,5,358.0,1977.0
23669,22,247,0,7,24.0,34.0
23670,22,247,0,11,14000.0,10000.0
23671,22,247,3,11,3000.0,7000.0
23672,22,247,5,11,122000.0,192000.0
23673,22,247,0,5,530.0,4152.0
23674,22,247,0,7,44.0,54.6
23675,22,247,0,11,20000.0,26000.0
23676,22,247,3,7,3.0,4.2
23677,22,247,3,11,1000.0,3000.0
23678,22,247,5,11,122000.0,228000.0
23679,22,247,0,5,730.0,7555.0
23680,22,247,0,7,44.0,49.9
23681,22,247,0,11,14000.0,10000.0
23682,22,247,3,11,2000.0,3000.0
23683,22,247,5,11,110000.0,160000.0
23684,22,247,0,5,1275.0,6276.0
23685,22,247,0,7,31.0,27.1
23686,22,247,0,11,12000.0,4000.0
23687,22,247,3,11,1000.0,3000.0
23688,22,247,5,11,108000.0,126000.0
23689,22,247,0,5,394.0,470.8
23690,22,247,0,7,317.0,223.4
23691,22,247,0,11,16000.0,14000.0
23692,22,247,3,11,213000.0,4000.0
23693,22,247,5,11,106000.0,199000.0
23694,22,247,0,5,196.0,337.5
23695,22,247,0,7,35.0,28.1
23696,22,247,0,11,15000.0,18000.0
23697,22,247,3,11,2000.0,6000.0
23698,22,247,5,11,109000.0,110000.0
23699,22,247,0,5,131.0,35.9
23700,22,247,0,7,45.0,31.7
23701,22,247,0,11,13000.0,13000.0
23702,22,247,3,11,2000.0,5000.0
23703,22,247,5,11,114000.0,221000.0
23704,22,247,0,5,156.0,253.0
23705,22,247,0,7,22.0,20.7
23706,22,247,0,11,16000.0,18000.0
23707,22,247,3,11,1000.0,2000.0
23708,22,247,5,11,93000.0,116000.0
23709,22,266,0,7,1.0,1.0
23710,22,266,0,7,9.0,7.0
23711,22,266,0,11,27024.0,15652.0
23712,22,266,3,11,856.0,1341.0
23713,22,266,5,7,1.0,1.0
23714,22,266,5,11,28454.0,41204.0
23715,22,266,0,11,25000.0,34000.0
23716,22,266,1,7,470.0,750.0
23717,22,266,2,7,80.0,130.0
23718,22,266,3,11,1610.0,3790.0
23719,22,266,5,11,32000.0,59000.0
23720,22,266,0,11,31000.0,6480.0
23721,22,266,1,7,4.0,3.3
23722,22,266,3,11,500.0,830.0
23723,22,266,5,11,29240.0,16830.0
23724,22,266,1,7,3.0,3.6
23725,22,266,1,11,65000.0,98000.0
23726,22,266,1,7,4.0,19.0
23727,22,266,1,11,61000.0,43000.0
23728,22,266,1,7,2.0,1.6
23729,22,266,1,11,57000.0,103000.0
23730,22,266,0,7,3.0,9.4
23731,22,266,0,11,26000.0,20000.0
23732,22,266,3,11,1000.0,1000.0
23733,22,266,5,11,32000.0,46000.0
23734,22,266,0,7,5.0,4.4
23735,22,266,0,11,27000.0,27000.0
23736,22,266,3,7,2.0,3.2
23737,22,266,3,11,1000.0,2000.0
